datum_zajema,mesto,smer vetra [°],pm10 [µg/m³],padavine [mm],temperatura [°C],veter [m/s]
2023-01-23 15:00:00,trbovlje,189.2,6.0,,1.6,0.8
2023-01-23 15:30:00,trbovlje,187.1,11.0,,1.4,0.5
2023-01-23 16:00:00,trbovlje,284.4,16.6,,1.1,0.3
2023-01-23 16:30:00,trbovlje,36.8,9.4,,1.0,0.4
2023-01-23 17:00:00,trbovlje,133.3,8.7,,1.0,0.4
2023-01-23 17:30:00,trbovlje,248.4,18.9,,1.1,0.5
2023-01-23 18:00:00,trbovlje,357.8,17.9,,1.1,0.6
2023-01-23 18:30:00,trbovlje,115.2,17.4,,1.5,0.7
2023-01-23 19:00:00,trbovlje,82.6,9.3,,1.6,0.7
2023-01-23 19:30:00,trbovlje,175.5,6.4,,1.7,0.3
2023-01-23 20:00:00,trbovlje,162.5,8.2,,1.5,0.2
2023-01-23 20:30:00,trbovlje,7.4,17.0,,1.3,0.6
2023-01-23 21:00:00,trbovlje,15.0,19.8,,1.2,0.6
2023-01-23 21:30:00,trbovlje,2.9,25.1,,1.2,0.6
2023-01-23 22:00:00,trbovlje,347.6,21.8,,1.2,0.7
2023-01-23 22:30:00,trbovlje,6.8,21.5,,1.2,0.8
2023-01-23 23:00:00,trbovlje,30.4,28.5,,1.3,0.6
2023-01-23 23:30:00,trbovlje,37.8,32.7,,1.4,0.7
2023-01-24 00:00:00,trbovlje,42.1,20.7,,1.4,0.6
2023-01-24 00:30:00,trbovlje,178.6,7.0,,1.5,0.4
2023-01-24 01:00:00,trbovlje,79.2,12.7,,1.5,0.3
2023-01-24 01:30:00,trbovlje,181.1,8.6,,1.5,0.3
2023-01-24 02:00:00,trbovlje,151.7,8.7,,1.4,0.2
2023-01-24 02:30:00,trbovlje,161.2,7.7,,1.4,0.2
2023-01-24 03:00:00,trbovlje,70.8,16.0,,1.4,0.2
2023-01-24 03:30:00,trbovlje,341.5,13.7,,1.4,0.8
2023-01-24 04:00:00,trbovlje,316.0,12.3,,1.4,0.3
2023-01-24 04:30:00,trbovlje,167.0,11.0,,1.4,0.2
2023-01-24 05:00:00,trbovlje,287.2,9.5,,1.4,0.2
2023-01-24 05:30:00,trbovlje,346.6,15.5,,1.4,0.5
2023-01-24 06:00:00,trbovlje,205.5,16.1,,1.4,0.2
2023-01-24 06:30:00,trbovlje,171.6,14.2,,1.6,0.7
2023-01-24 07:00:00,trbovlje,281.9,20.7,,1.5,0.2
2023-01-24 07:30:00,trbovlje,185.5,20.5,,1.5,0.2
2023-01-24 08:00:00,trbovlje,31.3,19.6,,1.5,0.2
2023-01-24 08:30:00,trbovlje,115.7,24.1,,1.6,0.2
2023-01-24 09:00:00,trbovlje,336.7,27.8,,1.8,0.4
2023-01-24 09:30:00,trbovlje,335.4,27.7,,2.1,0.3
2023-01-24 10:00:00,trbovlje,28.4,9.3,,2.9,1.0
2023-01-24 10:30:00,trbovlje,43.9,1.5,,3.2,1.0
2023-01-24 11:00:00,trbovlje,41.1,1.8,,3.3,1.2
2023-01-24 11:30:00,trbovlje,38.1,2.8,,3.4,1.2
2023-01-24 12:00:00,trbovlje,37.9,2.6,,3.5,1.5
2023-01-24 12:30:00,trbovlje,31.5,3.7,,3.3,1.2
2023-01-24 13:00:00,trbovlje,93.4,4.7,,3.3,0.5
2023-01-24 13:30:00,trbovlje,21.3,13.2,,3.3,0.5
2023-01-24 14:00:00,trbovlje,96.6,5.3,,3.3,0.6
2023-01-24 14:30:00,trbovlje,28.2,4.2,,3.3,0.7
2023-01-24 15:00:00,trbovlje,20.8,8.3,,3.4,0.6
2023-01-24 15:30:00,trbovlje,139.9,6.4,,3.4,1.0
2023-01-24 16:00:00,trbovlje,147.7,7.6,,3.3,0.5
2023-01-24 16:30:00,trbovlje,166.4,10.4,,3.1,0.6
2023-01-24 17:00:00,trbovlje,222.8,14.0,,2.9,0.3
2023-01-24 17:30:00,trbovlje,35.6,28.5,,2.6,0.5
2023-01-24 18:00:00,trbovlje,10.5,31.9,,2.3,0.6
2023-01-24 18:30:00,trbovlje,357.0,32.9,,2.2,0.6
2023-01-24 19:00:00,trbovlje,8.4,36.7,,2.2,0.7
2023-01-24 19:30:00,trbovlje,15.6,41.2,,2.2,1.0
2023-01-24 20:00:00,trbovlje,327.8,50.5,,2.2,0.9
2023-01-24 20:30:00,trbovlje,1.7,44.5,,2.2,0.8
2023-01-24 21:00:00,trbovlje,339.6,37.8,,2.0,1.0
2023-01-24 21:30:00,trbovlje,354.7,39.3,,1.9,0.8
2023-01-24 22:00:00,trbovlje,348.6,28.5,,2.0,0.9
2023-01-24 22:30:00,trbovlje,343.0,39.8,,2.0,0.7
2023-01-24 23:00:00,trbovlje,347.4,29.7,,2.1,0.8
2023-01-24 23:30:00,trbovlje,339.2,34.5,,2.2,0.7
2023-01-25 00:00:00,trbovlje,1.8,26.0,,2.4,0.6
2023-01-25 00:30:00,trbovlje,309.1,24.6,,2.4,0.3
2023-01-25 01:00:00,trbovlje,43.1,20.2,,2.4,0.4
2023-01-25 01:30:00,trbovlje,50.2,18.6,,2.3,0.6
2023-01-25 02:00:00,trbovlje,61.2,17.7,,2.3,0.6
2023-01-25 02:30:00,trbovlje,76.9,19.1,,2.3,0.4
2023-01-25 03:00:00,trbovlje,62.5,17.2,,2.2,0.5
2023-01-25 03:30:00,trbovlje,63.5,16.5,,2.3,1.0
2023-01-25 04:00:00,trbovlje,232.7,17.0,,2.1,0.4
2023-01-25 04:30:00,trbovlje,323.4,16.8,,2.0,0.5
2023-01-25 05:00:00,trbovlje,6.7,19.7,,2.0,0.5
2023-01-25 05:30:00,trbovlje,339.3,19.2,,2.0,0.5
2023-01-25 06:00:00,trbovlje,95.0,18.2,,2.3,0.5
2023-01-25 06:30:00,trbovlje,158.9,20.1,,2.4,0.8
2023-01-25 07:00:00,trbovlje,136.1,21.6,,2.4,0.6
2023-01-25 07:30:00,trbovlje,123.8,19.9,,2.4,0.8
2023-01-25 08:00:00,trbovlje,118.4,20.3,,2.3,1.0
2023-01-25 08:30:00,trbovlje,130.0,20.8,,2.3,1.2
2023-01-25 09:00:00,trbovlje,19.8,21.2,,2.3,0.5
2023-01-25 09:30:00,trbovlje,356.5,28.3,,2.3,0.5
2023-01-25 10:00:00,trbovlje,71.1,38.3,,2.4,0.3
2023-01-25 10:30:00,trbovlje,51.7,18.2,,2.6,0.4
2023-01-25 11:00:00,trbovlje,126.3,18.8,,2.6,0.8
2023-01-25 11:30:00,trbovlje,145.5,22.6,,2.7,1.4
2023-01-25 12:00:00,trbovlje,145.6,23.0,,2.6,1.4
2023-01-25 12:30:00,trbovlje,142.3,21.8,,2.6,1.3
2023-01-25 13:00:00,trbovlje,150.8,21.5,,2.8,0.9
2023-01-25 13:30:00,trbovlje,42.5,15.4,,3.0,1.0
2023-01-25 14:00:00,trbovlje,139.0,15.1,,2.9,1.2
2023-01-25 14:30:00,trbovlje,138.3,15.2,,3.0,0.8
2023-01-25 15:00:00,trbovlje,78.9,16.4,,3.0,0.7
2023-01-25 15:30:00,trbovlje,136.9,17.7,,3.0,0.9
2023-01-25 16:00:00,trbovlje,132.6,18.8,,2.7,1.2
2023-01-25 16:30:00,trbovlje,138.5,22.3,,2.5,1.5
2023-01-25 17:00:00,trbovlje,150.2,22.1,,2.5,1.6
2023-01-25 17:30:00,trbovlje,144.3,20.7,,2.5,1.0
2023-01-25 18:00:00,trbovlje,47.1,18.1,,2.5,1.0
2023-01-25 18:30:00,trbovlje,124.3,14.8,,2.5,0.7
2023-01-25 19:00:00,trbovlje,131.0,20.3,,2.4,0.8
2023-01-25 19:30:00,trbovlje,157.8,17.3,,2.4,0.4
2023-01-25 20:00:00,trbovlje,152.5,16.8,,2.3,1.1
2023-01-25 20:30:00,trbovlje,144.7,14.1,,2.2,1.5
2023-01-25 21:00:00,trbovlje,140.8,13.8,,2.1,1.3
2023-01-25 21:30:00,trbovlje,141.6,15.2,,2.0,1.4
2023-01-25 22:00:00,trbovlje,149.3,15.6,,2.0,1.0
2023-01-25 22:30:00,trbovlje,149.8,15.9,,2.0,1.2
2023-01-25 23:00:00,trbovlje,140.4,15.8,,2.0,1.1
2023-01-25 23:30:00,trbovlje,145.8,18.5,,2.0,1.5
2023-01-26 00:00:00,trbovlje,148.8,15.2,,2.0,1.2
2023-01-26 00:30:00,trbovlje,306.7,17.9,,1.8,0.6
2023-01-26 01:00:00,trbovlje,342.3,18.0,,1.4,0.7
2023-01-26 01:30:00,trbovlje,146.7,16.7,,1.7,0.8
2023-01-26 02:00:00,trbovlje,157.7,19.0,,1.5,0.7
2023-01-26 02:30:00,trbovlje,137.9,17.2,,1.4,0.4
2023-01-26 03:00:00,trbovlje,114.3,20.6,,1.4,0.5
2023-01-26 03:30:00,trbovlje,146.7,12.3,,1.5,1.0
2023-01-26 04:00:00,trbovlje,193.6,11.6,,1.5,0.6
2023-01-26 04:30:00,trbovlje,146.4,11.0,,1.5,1.0
2023-01-26 05:00:00,trbovlje,146.4,13.4,,1.5,1.0
2023-01-26 05:30:00,trbovlje,149.2,13.2,,1.3,1.0
2023-01-26 06:00:00,trbovlje,139.2,14.5,,1.2,0.6
2023-01-26 06:30:00,trbovlje,149.9,15.2,,1.2,0.6
2023-01-26 07:00:00,trbovlje,155.4,15.9,,1.2,1.0
2023-01-26 07:30:00,trbovlje,149.4,17.0,,1.2,0.7
2023-01-26 08:00:00,trbovlje,135.6,16.0,,1.3,0.6
2023-01-26 08:30:00,trbovlje,143.3,16.4,,1.3,0.7
2023-01-26 09:00:00,trbovlje,140.0,16.8,,1.3,0.8
2023-01-26 09:30:00,trbovlje,184.8,19.5,,1.4,0.7
2023-01-26 10:00:00,trbovlje,173.1,13.3,,1.5,0.5
2023-01-26 10:30:00,trbovlje,347.9,11.9,,1.5,1.1
2023-01-26 11:00:00,trbovlje,27.1,10.7,,1.7,0.7
2023-01-26 11:30:00,trbovlje,30.7,10.1,,1.7,1.0
2023-01-26 12:00:00,trbovlje,337.9,20.9,,1.8,1.9
2023-01-26 12:30:00,trbovlje,345.0,20.9,,1.9,2.0
2023-01-26 13:00:00,trbovlje,345.3,18.5,,2.0,1.5
2023-01-26 13:30:00,trbovlje,340.1,16.5,,2.0,1.8
2023-01-26 14:00:00,trbovlje,353.0,17.2,,1.9,1.3
2023-01-26 14:30:00,trbovlje,351.9,19.1,,1.9,1.1
2023-01-26 15:00:00,trbovlje,39.2,17.3,,1.9,0.7
2023-01-26 15:30:00,trbovlje,2.7,15.4,,1.8,1.1
2023-01-26 16:00:00,trbovlje,41.7,11.9,,1.7,0.8
2023-01-26 16:30:00,trbovlje,12.0,20.3,,1.5,0.7
2023-01-26 17:00:00,trbovlje,11.6,19.3,,1.6,1.4
2023-01-26 17:30:00,trbovlje,353.4,21.5,,1.5,1.5
2023-01-26 18:00:00,trbovlje,23.4,20.1,,1.4,1.1
2023-01-26 18:30:00,trbovlje,8.0,18.7,,1.3,1.0
2023-01-26 19:00:00,trbovlje,6.3,22.4,,1.2,1.5
2023-01-26 19:30:00,trbovlje,11.3,24.2,,1.1,1.4
2023-01-26 20:00:00,trbovlje,13.0,22.8,,1.1,1.2
2023-01-26 20:30:00,trbovlje,36.9,23.3,,1.1,1.3
2023-01-26 21:00:00,trbovlje,358.1,22.9,,1.2,1.2
2023-01-26 21:30:00,trbovlje,6.8,21.2,,1.3,1.1
2023-01-26 22:00:00,trbovlje,8.3,18.8,,1.5,1.3
2023-01-26 22:30:00,trbovlje,22.2,17.9,,1.5,1.1
2023-01-26 23:00:00,trbovlje,18.7,16.3,,1.3,0.9
2023-01-26 23:30:00,trbovlje,102.0,20.6,,1.1,0.7
2023-01-27 00:00:00,trbovlje,105.3,19.4,,0.8,0.7
2023-01-27 00:30:00,trbovlje,130.7,17.1,,0.7,1.0
2023-01-27 01:00:00,trbovlje,139.0,14.5,,0.7,0.6
2023-01-27 01:30:00,trbovlje,99.9,13.2,,0.7,0.8
2023-01-27 02:00:00,trbovlje,146.5,14.7,,0.4,1.4
2023-01-27 02:30:00,trbovlje,150.6,15.8,,0.3,1.4
2023-01-27 03:00:00,trbovlje,158.5,14.5,,0.4,1.0
2023-01-27 03:30:00,trbovlje,146.2,15.9,,0.5,1.0
2023-01-27 04:00:00,trbovlje,10.5,14.8,,0.6,0.8
2023-01-27 04:30:00,trbovlje,4.7,12.9,,0.6,1.1
2023-01-27 05:00:00,trbovlje,2.7,10.9,,0.5,1.9
2023-01-27 05:30:00,trbovlje,9.3,10.3,,0.4,1.1
2023-01-27 06:00:00,trbovlje,29.8,11.0,,0.3,1.3
2023-01-27 06:30:00,trbovlje,359.8,12.6,,0.5,1.3
2023-01-27 07:00:00,trbovlje,12.0,13.0,,0.3,1.2
2023-01-27 07:30:00,trbovlje,9.6,13.0,,0.3,1.4
2023-01-27 08:00:00,trbovlje,353.3,10.6,,0.4,1.4
2023-01-27 08:30:00,trbovlje,19.6,11.3,,0.4,1.6
2023-01-27 09:00:00,trbovlje,0.4,7.9,,0.8,2.0
2023-01-27 09:30:00,trbovlje,33.6,5.8,,0.9,1.9
2023-01-27 10:00:00,trbovlje,7.7,6.1,,1.1,1.4
2023-01-27 10:30:00,trbovlje,58.6,9.7,,0.9,0.8
2023-01-27 11:00:00,trbovlje,349.9,7.5,,1.2,2.0
2023-01-27 11:30:00,trbovlje,5.2,7.7,,1.5,1.5
2023-01-27 12:00:00,trbovlje,331.9,10.1,,1.5,1.8
2023-01-27 12:30:00,trbovlje,20.3,8.9,,1.5,1.4
2023-01-27 13:00:00,trbovlje,349.2,9.8,,1.7,1.9
2023-01-27 13:30:00,trbovlje,344.0,13.0,,1.8,1.2
2023-01-27 14:00:00,trbovlje,4.2,17.9,,1.9,1.4
2023-01-27 14:30:00,trbovlje,359.7,14.6,,1.8,1.2
2023-01-27 15:00:00,trbovlje,354.0,13.2,,1.9,1.3
2023-01-27 15:30:00,trbovlje,355.5,14.1,,2.1,1.1
2023-01-27 16:00:00,trbovlje,40.3,13.1,,1.8,1.1
2023-01-27 16:30:00,trbovlje,16.1,12.9,,1.5,0.9
2023-01-27 17:00:00,trbovlje,344.2,11.7,,1.0,1.2
2023-01-27 17:30:00,trbovlje,161.2,11.2,,0.6,0.7
2023-01-27 18:00:00,trbovlje,151.5,15.8,,0.1,0.7
2023-01-27 18:30:00,trbovlje,5.7,10.8,,0.1,1.3
2023-01-27 19:00:00,trbovlje,159.5,12.3,,0.0,0.4
2023-01-27 19:30:00,trbovlje,113.9,15.2,,-0.2,0.5
2023-01-27 20:00:00,trbovlje,161.3,14.7,,-0.3,0.6
2023-01-27 20:30:00,trbovlje,267.2,34.8,,-0.5,0.4
2023-01-27 21:00:00,trbovlje,50.6,23.0,,-0.7,0.2
2023-01-27 21:30:00,trbovlje,323.7,20.4,,-0.8,0.5
2023-01-27 22:00:00,trbovlje,12.8,21.3,,-0.8,0.6
2023-01-27 22:30:00,trbovlje,34.9,22.5,,-0.8,0.5
2023-01-27 23:00:00,trbovlje,323.0,20.5,,-0.8,0.4
2023-01-27 23:30:00,trbovlje,51.2,18.7,,-0.7,0.3
2023-01-28 00:00:00,trbovlje,176.9,19.4,,-0.7,0.5
2023-01-28 00:30:00,trbovlje,152.8,23.7,,-0.7,0.7
2023-01-28 01:00:00,trbovlje,145.8,20.4,,-0.7,1.2
2023-01-28 01:30:00,trbovlje,143.9,20.7,,-0.6,1.0
2023-01-28 02:00:00,trbovlje,142.4,21.5,,-0.6,0.9
2023-01-28 02:30:00,trbovlje,146.7,21.0,,-0.6,0.8
